"CountryCode","SeriesCode","DESCRIPTION",
"MWI","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MWI","IT.NET.BBND","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA).",
"MWI","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MWI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MWI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MWI","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Departures.",
"MWI","IT.CEL.SETS","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA).",
"MWI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MWI","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MWI","IT.CEL.SETS.P2","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA).",
"MWI","IT.MLT.MAIN.P2","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA).",
"MWI","IT.NET.BBND.P2","Malawi Telecommunications Limited (MTL),  From 2001: Malawi Communications Regulatory Authority (MACRA).",
"MWI","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MWI","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MWI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MWI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MWI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MWI","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MWI","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2018 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2018 is based on data from the BIS. Data include the effects of Paris Club rescheduling agreement signed in 2006 and HIPC and MDRI debt relief.",
"MWI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MWI","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MWI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MYS","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Including Sabah and Sarawak.",
"MYS","MS.MIL.XPND.CN","1960-1971 &  1982-1985 SIPRI estimates.",
"MYS","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MYS","SP.DYN.TO65.MA.ZS","Including Sabah and Sarawak.",
"MYS","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MYS","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","SP.POP.0014.TO.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.1564.FE.ZS","Including Sabah and Sarawak.",
"MYS","IT.NET.USER.ZS","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MYS","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MYS","IT.NET.BBND","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2016 are World Bank staff estimates based on reports provided by the country. Short-term debt data for 2016 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"MYS","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MYS","SP.DYN.TO65.FE.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.0014.MA.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.0014.FE.ZS","Including Sabah and Sarawak.",
"MYS","MS.MIL.XPND.CD","1960-1971 &  1982-1985 SIPRI estimates.",
"MYS","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MYS","SP.POP.1564.TO.ZS","Including Sabah and Sarawak.",
"MYS","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MYS","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","IT.CEL.SETS.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","SP.POP.65UP.FE.ZS","Including Sabah and Sarawak.",
"MYS","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Including Sabah and Sarawak.",
"MYS","SP.POP.65UP.MA.ZS","Including Sabah and Sarawak.",
"MYS","IT.MLT.MAIN","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","SP.POP.65UP.TO.ZS","Including Sabah and Sarawak.",
"MYS","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","SP.POP.TOTL.FE.ZS","Including Sabah and Sarawak.",
"MYS","SP.POP.TOTL.MA.ZS","Including Sabah and Sarawak.",
"MYS","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","ST.INT.DPRT","Departures - trips abroad by resident visitors. Outgoing Peninsular Malaysians, including departures via Johore Causeway by road.",
"MYS","SP.POP.BRTH.MF","Including Sabah and Sarawak.",
"MYS","IT.MLT.MAIN.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MYS","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MYS","IT.NET.BBND.P2","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","SP.ADO.TFRT","Including Sabah and Sarawak.",
"MYS","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MYS","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MYS","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MYS","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"MYS","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MYS","IT.CEL.SETS","Jabatan Telekom Malaysia. From 2002: Malaysian Communications and Multimedia Commission (MCMC).",
"MYS","SP.POP.1564.MA.ZS","Including Sabah and Sarawak.",
"MYS","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Including Singapore residents crossing the frontier by road through Johore Causeway.",
"NAC","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAC","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAC","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAC","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAC","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAC","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"NAM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"NAM","SM.POP.NETM","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"NAM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"NAM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"NAM","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NAM","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"NAM","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NAM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"NAM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"NAM","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NAM","IT.MLT.MAIN.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","IT.CEL.SETS.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","IT.MLT.MAIN","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NAM","IT.CEL.SETS","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","ST.INT.ARVL","Arrivals of non-resident tourists at national borders.",
"NAM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"NAM","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"NAM","IT.NET.USER.ZS","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"NAM","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NAM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"NAM","IT.NET.BBND.P2","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"NAM","SG.GEN.PARL.ZS","The 6 additional non-voting members will be appointed by the President of the Republic after he will be sworn in on 21 March 2005.",
"NAM","IT.NET.BBND","Telecom Namibia. From 2002: Namibian Communications Commission (NCC).",
"NAM","SP.POP.GROW","Data source: United Nations World Population Prospects",
"NAM","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NCL","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Including nationals residing abroad.",
"NCL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"NCL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NCL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"NCL","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"NCL","IT.CEL.SETS","Office des Postes et des Télécommunications (OPT).",
"NCL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NCL","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"NCL","IT.NET.BBND.P2","Office des Postes et des Télécommunications (OPT).",
"NCL","SP.DYN.TFRT.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.LE00.FE.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.LE00.MA.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"NCL","SM.POP.NETM","Data source: United Nations World Population Prospects",
"NCL","IT.NET.BBND","Office des Postes et des Télécommunications (OPT).",
"NCL","SP.POP.TOTL","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.POP.GROW","Data source: Institute of Statistics and Economic Studies, 1983 Census, 1989 Census, 1996 Census",
"NCL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"NCL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2001: country data.",
"NCL","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"NCL","IT.NET.USER.ZS","Office des Postes et des Télécommunications (OPT).",
"NCL","SP.DYN.CBRT.IN","Data source: Institute of Statistics and Economic Studies",
"NCL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"NCL","IT.MLT.MAIN","Office des Postes et des Télécommunications (OPT).",
